key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
138,"꼬마 친구 '미운 아기 오리'를 불러낸다.
자칭 어린 백조. 항상 뒷일을 대비하는 성격.","자칭 어린 백조. 바누바누족의 성역인 거두지 않는 섬에서 태어나 자랐지만, 심술궂은 형제들에게 시달린 끝에 여행을 떠나기로 했다. 하지만 날지 못하므로 모험가의 보호를 받게 되었다. 항상 뒷일을 대비하는 신중한 성격인 듯하다.","꽥꽥!","뜻밖의 불행","범위 안에 있는 적에게 공격력 230만큼 피해를 줍니다.",40,60,3,False,False,False,True,False,1
139,"꼬마 친구 '게일리키튼'을 불러낸다.
어린 게일리캣. 고양이냐 새냐, 그것이 문제로다.","어린 게일리캣. 영봉 '솜 알' 산속에서 길을 잃고 헤매던 녀석을 거두었다. 등에 있는 날개는 갖다 붙인 듯하지만, 벗기려 들면 싫어하기 때문에 시도할 수가 없다. 실은 하급 요마라는 설도 있는데…….","개다랫치!","냥발차기","범위 안에 있는 적에게 공격력 90만큼 피해를 주고 10초 동안 '동물' 유형 약점을 추가합니다.",30,40,3,False,False,True,True,False,1
140,"꼬마 친구 '태엽 손수레'를 불러낸다.
작은 손수레 장난감.","태엽으로 작동하는 작은 손수레. 원예가 길드가 주최하는 기살의 야채 경진대회 상품으로, 떡갈나무 저택의 숙련된 장인이 제작했다. 하지만 야채를 던지는 모습이 비판의 도마에 오르자, 회수된 후 창고에 처박히는 신세가 되었다고 한다.","돌돌돌…","장난감 야채","6초 동안 범위 안에 있는 아군의 방어력을 10 향상시킵니다. 아군이 '기계' 유형일 경우 방어력을 30 향상시킵니다.",35,40,3,False,True,False,False,False,3
141,"꼬마 친구 '레서판다'를 불러낸다.
어린 레서판다. 두 발로 곧잘 선다.","어린 레서판다. 북주 남부나 동주 변경의 산악지대에 서식하는 동물이 왜 용의 둥지에 있었는지는 알 수 없다. 멀리 동방까지 여행했던 드래곤이 데리고 왔는지도 모른다. 어쨌든 두 발로 서는 게 특기인 듯하다.","뀨우~!","두 발로 서기","적군 방어막에 70%만큼 피해를 줍니다. 이미 파괴되었을 경우에는 효과가 없습니다.",95,50,4,False,True,False,False,False,8
142,"꼬마 친구 '63페이지'를 불러낸다.
책에 봉인된 무언가. 정체는 아무도 모른다.","구브라 환상도서관 금서고에 소장되어 있던 책. 63페이지에 무언가가 마법으로 봉인되어있다. 하지만 금서로 지정된 이유는 봉인된 존재 때문이 아니라, 책 자체의 내용이 불온하기 때문이라고 한다.","열람 금지!","검열삭제","범위 안에 있는 적에게 공격력 90만큼 피해를 줍니다.",30,35,1,False,True,True,False,True,1
143,"꼬마 친구 '철소인'을 불러낸다.
철거인의 모습을 본뜬 장난감. 거인이 되지는 못했다.","자동으로 움직이는 작은 철거인. 비공정을 조종하는 자동인형이 운행 중에 심심해서 짬짬이 핵을 만들었다고 한다. 제작에 몰두한 나머지 목적지를 지나쳤을 때, 이 장난감을 탐사 성과로 제출하여 질책을 모면했다고 한다.","크엉!","크어엉","10초 동안 특수기 포인트를 사용한 꼬마 친구의 공격력을 60 향상시킵니다.",35,45,3,False,False,True,False,False,3
144,"꼬마 친구 '아기 그리핀'을 불러낸다.
어린 그리핀. 언젠가 넓은 하늘로 날아오르고 싶다.","어린 그리핀. 클랜 센추리오의 마물 사냥꾼이 거물 그리핀을 토벌했을 때 발견했다. 똘망똘망한 눈동자가 너무 귀여워서 냅다 데려왔지만, 여력이 없어 대신 키워줄 사람을 찾았다고 한다.","뀨우~!","파닥파닥 회피","5초 동안 범위 안에 있는 아군이 '인형' 유형의 공격에 피해를 받지 않게 합니다.",65,45,3,False,False,False,False,False,3
145,"꼬마 친구 '이젤 인형'을 불러낸다.
이젤의 모습을 본뜬 마법인형. 기도를 바치리라!","이젤의 모습을 본뜬 마법인형. 한 이단자가 신도를 유치하기 위해 그들의 지도자인 '얼음의 무녀'를 본떠 제작했다. 그러나 간신히 완성한 직후 본인에게 들켜 긴급히 배포가 중지되었다고 한다.","이 기도를 바치리라!","빙결의 환상","5초 동안 범위 안에 있는 적의 이동을 봉쇄합니다.",55,60,2,True,False,False,True,False,4
146,"꼬마 친구 '가스트라'를 불러낸다.
고귀한 혈통을 이어받은 강아지. 풍채 하나는 황제급이다.","고귀한 혈통을 이어받은 강아지. 사실은 야생 출신이지만, 위풍당당한 황제의 풍채를 지닌 덕분에 어느새 혈통서까지 딸려 왔다. 시험 삼아 가운을 걸쳐주었더니 너무나도 황제다운 면모가 되었다.","멜튼!!!!!","황제의 위엄","10초 동안 특수기 포인트를 사용한 꼬마 친구가 '마물' 유형의 공격에 피해를 받지 않게 합니다.",45,45,3,False,False,False,True,False,3
147,"꼬마 친구 'VII호 증기 워커'를 불러낸다.
증기로 움직이는 보행 기계.","증기로 움직이는 보행 기계. 과학자 집단 '푸른손'이 신형 병기 'VII호 고블린워커'를 개발할 때, 설계를 확인하기 위해 작은 크기로 시험 삼아 만들었다고 한다. 질풍처럼 야심을 싣고 달린다!","푸쉬익~!","증기포","가장 가까운 적군 소환진에 60%만큼 피해를 줍니다. 이미 파괴되었을 경우에는 효과가 없습니다.",30,70,2,False,True,True,False,False,8
148,"꼬마 친구 '로열 베이비모스'를 불러낸다.
꿀꿀 하고 울 것만 같은 어린 마수. 수상한 혈통서가 딸려있다.","전설의 마수 '카이저 베히모스'의 아이라고 선전하는 어린 마수. 클랜 센추리오에 소속된 한 마물 사냥꾼이 의기양양하게 잡아왔다. 가운까지 입고 황태자 대접을 받지만, 정체가 무엇인지는 확실하지 않다.","꿀꾸울!","우렁찬 포효","15초 동안 특수기 포인트를 사용한 꼬마 친구의 공격력을 40 향상시킵니다.",40,55,2,False,True,True,False,False,3
149,"꼬마 친구 '추종 시스템'을 불러낸다.
고대 알라그 문명의 비행 시스템. 안내 기능은 없다.","고대 알라그 문명의 비행 시스템. 기능이 정지된 '유도 시스템'을 새 시스템 유닛에 이식하여 재가동했다. 웨지의 부탁으로 함께 각지를 모험하게 되었다. 이제 안내는 해주지 않는다.","오류가 검출되었습니다","중력장","범위 안에 있는 적에게 공격력 60만큼 피해를 주고 10초 동안 이동 속도를 70% 감소시킵니다.",60,25,3,True,False,False,False,False,1
150,"꼬마 친구 '유우기리 인형'을 불러낸다.
유우기리의 모습을 본뜬 마법인형. 동방 사람 특유의 외모를 지녔다.","유우기리의 모습을 본뜬 마법인형. 망자의 종소리 개척단에서 일하는 도마 출신 인형사가 에오르제아의 마법인형을 보고 영감을 받아 제작했다. '인형은 얼굴이 생명'이라는 신념 하에, 숙련된 장인의 손으로 동방 사람 특유의 외모를 재현했다.","은혜는 잊지 않겠다!","작은 물약","6초 동안 범위 안에 있는 아군의 공격력을 20 향상시킵니다. 아군이 '인형' 유형일 경우 공격력을 40 향상시킵니다.",55,50,2,False,True,False,True,False,3
151,"꼬마 친구 '카벙클 페리도트'를 불러낸다.
카벙클의 모습을 본뜬 마법인형. 페리도트로 핵을 만들었다.","카벙클의 모습을 본뜬 마법인형. 소환한 카벙클에 배신당하는 쓰디쓴 경험을 맛본 타타루가, 충성스러운 부하를 얻기 위해 보석공예가 길드에 의뢰하여 만들었다. 단, 몸체에 해당하는 봉제인형은 그녀가 직접 제작했다.","므큐~!","날리기","범위 안에 있는 적을 밀쳐냅니다.",65,45,3,False,False,True,True,False,9
152,"꼬마 친구 '카벙클 헬리오도르'를 불러낸다.
카벙클의 모습을 본뜬 마법인형. 헬리오도르로 핵을 만들었다.","카벙클의 모습을 본뜬 마법인형. 끝내 소환하지 못한 카벙클 토파즈 대신 부하로 삼기 위해, 타타루가 보석공예가 길드에 의뢰하여 만들었다. 단, 몸체는 봉제인형이라 진짜 카벙클보다는 내구도가 떨어진다.","므규~!","웅크리기","10초 동안 특수기 포인트를 사용한 꼬마 친구의 방어력을 40 향상시킵니다.",20,30,2,False,False,False,False,False,3
153,"","","","","",0,0,0,False,False,False,False,False,0
154,"꼬마 친구 '노다지'를 불러낸다.
작은 수레 장난감. 일확천금이 꿈이다.","태엽으로 작동하는 작은 수레. 집사가 수행 중에 얻은 물건을 운반하기 위해 데리고 다녔다. 그런데 한번은 거대한 금 광석을 실었더니, 내려놓지 않겠다며 고집을 피웠다고 한다. 은근히 재물을 밝히는 모양이다.","번쩍번쩍☆","금 도금","파괴된 방어막을 복구합니다.",40,35,3,False,True,True,False,False,9
155,"꼬마 친구 '모그리 음악단'을 불러낸다.
모그리 마법인형 음악단. 연주 실력은 별로다.","음유시인 악단을 꿈꾸는 모그리가 반주를 시키려고 만든 마법인형. 작은 악기를 만든 것까지는 좋았지만, 연주시키는 게 의외로 어려웠다. 참고로 악단은 음악성 차이로 데뷔하기도 전에 해산했다.","♪♪♪","야단법석","6초 동안 범위 안에 있는 아군의 공격력을 20 향상시킵니다. 아군이 '인형' 유형일 경우 공격력을 40 향상시킵니다.",35,45,3,False,False,False,True,False,3
156,"꼬마 친구 '그나스 인형'을 불러낸다.
'이어진 자들'의 모습을 본뜬 마법인형. 스스스스스…….","그나스족 '이어진 자들'의 모습을 본뜬 마법인형. '인형술사'가 혼신을 다해 내놓은 신상품이다. 개성 없고 획일적인 '이어진 자들'을 표현하기 위해 밋밋한 얼굴로 만들었다는데, 어디가 어떻게 다른지는 알 수 없다.","스스스스스……","자신의 껍데기","10초 동안 범위 안에 있는 아군의 방어력을 20 향상시킵니다.",70,30,3,False,True,False,True,False,3
157,"꼬마 친구 '꼬마 파이싸'를 불러낸다.
어린 파이싸. 그 눈은 진리를 응시한다.","어린 파이싸. 원래는 바누바누족이 파이싸 싸움용으로 길렀으나, 과거 교류가 있던 시기에 한 장미 기병의 손으로 넘어왔다. 그런데 그 기병이 술자리에서 내기에 지는 바람에…… 돌고 돌아 결국 보물상자 속에 안착한 듯하다.","……!?","무한한 우주","20초 동안 아군 소환진, 방어막, 탐색의 눈이 피해를 받지 않습니다.",55,40,2,False,False,True,False,False,9
158,"꼬마 친구 '푸른손 인형'을 불러낸다.
고블린 전사의 모습을 본뜬 마법인형. 승리 아니면 죽음뿐이다.","고블린 전사의 모습을 본뜬 마법인형. 과학자 집단 '푸른손'이 고블린족의 우수성을 선전하기 위해 만들었다. 브레이플록스가 고블린 치즈 요리법과 함께 설계도를 훔쳐내는 바람에 제조법이 유출된 모양이다.","고브고브!","끈끈이","6초 동안 범위 안에 있는 아군의 이동 속도를 35% 향상시킵니다.",35,35,3,False,False,True,False,False,3
159,"꼬마 친구 '호박 집사'를 불러낸다.
어쩌다 보니 받게 된 만드라고라 집사.","자칭 만드라고라 집사. 원래 토마토 왕의 집사였지만, 박한 대우를 견디지 못해 도망쳤다. 혈혈단신 여행하던 중 대륙기예단에 붙잡혀 일하게 되었으나, 모험가 길드 조사원에게 구출되었다……고 한다.","♪×＄◎?","오한","15초 동안 범위 안에 있는 적의 공격력을 50% 감소시킵니다.",40,50,2,False,True,True,False,False,4
160,"꼬마 친구 '에키드나 인형'을 불러낸다.
에키드나의 모습을 본뜬 마법인형. 잠이 많아 일어나기 힘들어한다.","에키드나의 모습을 본뜬 제작자 미상의 마법인형. 관 뒷면에는 현대식 공용어로 ""돌아가고 싶은 일념으로 틈새에 뛰어들자, 기묘한 배 안에 들어왔다. 바로 그곳에서 잠자는 미녀를 만났다.""라는 글귀가 새겨져 있다.","쿠울……","죽음의 낫","아군 및 적군의 방어막과 탐색의 눈을 파괴합니다. 특수기 포인트를 사용한 꼬마 친구는 귀환됩니다.",50,45,3,True,True,False,False,False,8
161,"꼬마 친구 '릴름 인형'을 불러낸다.
옛 영웅의 모습을 본뜬 마법인형. 정신 똑바로 차려!","옛 영웅 '릴름'의 모습을 본뜬 마법인형. 그림을 그려 마물의 환영을 만드는 뛰어난 마도사였다는 전설에 따라, 붓을 꺼내 무언가를 그리는 동작을 취한다. 하지만 그림 실력까지는 재현하지 못한 듯하다.","정신 똑바로 차려!","스케치","10초 동안 특수기 포인트를 사용한 꼬마 친구의 방어력을 40 향상시킵니다.",40,25,2,False,False,True,True,False,3
162,"꼬마 친구 '사냥매'를 불러낸다.
사냥용으로 훈련된 매. 와라, 사냥매!","사냥용 매. 디아뎀 제도에서 만난 모험가의 실력을 인정하고 함께 사냥할 동료로 선택한 듯하다. 고대 야수가 들끓는 위험한 하늘에서 살아남은 만큼 매우 강인하며, 사냥감을 찾아내는 눈이 날카롭다.","매의 눈!","매의 눈!","15초 동안 범위 안에 있는 적의 공격력을 50% 감소시킵니다.",40,50,4,False,False,False,False,False,4
163,"꼬마 친구 '뽈록눈'을 불러낸다.
어린 볼록눈. 뭘 봐!?","어린 볼록눈. 요마학상 분류로는 가장 낮은 제12위에 해당하지만, 빙의한 '눈알'의 본래 주인이 강할수록 성장 후에 힘을 발휘한다고 한다. 이 눈알이 과연 양의 것인지, 용의 것인지가 관건이다.","물끄러미……","뚫어지게 보기","10초 동안 범위 안에 있는 적의 이동 속도를 70% 감소시킵니다.",50,40,3,False,False,False,False,False,4
164,"꼬마 친구 '왕자 펭귄'을 불러낸다.
어린 황제펭귄. 자신의 제국을 건설하는 게 꿈이다.","어린 황제펭귄. 자신의 제국을 건설하기 위해 신하를 구하는 여행길에 오른 후, 이곳저곳을 떠돌다 도착한 곳이 골드 소서였다고 한다. 가혹한 건국 전쟁에서 승리하기 위해 우수한 전략가를 찾는다고 한다.","뀨잇!?","동상","10초 후 발동할 수 있는 함정을 설치합니다. 함정을 발동시키면 20초 동안 범위 안에 있는 적에게 초당 20의 지속 피해를 줍니다.",35,30,2,True,True,False,False,False,2
